"","Overall","List_Number"
"Animal_Foods_bin_24h...2474",0,26
"Dairy_Products_bin_8h...2475",0,26
"Dairy_Products_bin_24h...2476",0,26
"Legumes_Nuts_bin_8h...2477",0,26
"Legumes_Nuts_bin_24h...2478",0,26
"Sweets_bin_8h...2479",0,26
"Sweets_bin_24h...2480",0,26
"Meal_bin_24h...2481",0,26
"Meal_time...2482",0,26
"weekday_num...2483",0,26
"PPG_spike_prev...2484",0,26
"Staples_g_24h_missing...2485",0,26
"Vegetables_g_8h_missing...2486",0,26
"Vegetables_g_24h_missing...2487",0,26
"Fruits_g_24h_missing...2488",0,26
"Animal_Foods_g_8h_missing...2489",0,26
"Animal_Foods_g_24h_missing...2490",0,26
"Dairy_Products_g_8h_missing...2491",0,26
"Dairy_Products_g_24h_missing...2492",0,26
"Legumes_Nuts_g_8h_missing...2493",0,26
"Legumes_Nuts_g_24h_missing...2494",0,26
"Sweets_g_24h_missing...2495",0,26
"Total_g_8h_missing...2496",0,26
"Total_g_24h_missing...2497",0,26
"Staples_bin_24h_missing...2498",0,26
"Vegetables_bin_24h_missing...2499",0,26
"Fruits_bin_24h_missing...2500",0,26
"Animal_Foods_bin_24h_missing...2501",0,26
"Dairy_Products_bin_24h_missing...2502",0,26
"Legumes_Nuts_bin_24h_missing...2503",0,26
"Sweets_bin_24h_missing...2504",0,26
"Meal_bin_24h_missing...2505",0,26
"PPG_spike_prev_missing...2506",0,26
"PPG_spike_prev...2507",100,27
"Staples_g...2508",99.997599273349,27
"Non.insulin.hypoglycemic.agents...2509",0,27
"basal_insulin...2510",0,27
"bolus_insulin...2511",0,27
"Intermediate_insulin...2512",0,27
"Staples_bin...2513",0,27
"Vegetables_g...2514",0,27
"Vegetables_bin...2515",0,27
"Fruits_g...2516",0,27
"Fruits_bin...2517",0,27
"Animal_Foods_g...2518",0,27
"Animal_Foods_bin...2519",0,27
"Dairy_Products_g...2520",0,27
"Dairy_Products_bin...2521",0,27
"Legumes_Nuts_g...2522",0,27
"Legumes_Nuts_bin...2523",0,27
"Sweets_g...2524",0,27
"Sweets_bin...2525",0,27
"total_g...2526",0,27
"Day...2527",0,27
"basal_insulin_dose...2528",0,27
"bolus_insulin_dose...2529",0,27
"intermediate_insulin_dose...2530",0,27
"Insulin_Basal_Time...2531",0,27
"Intermediate_insulin_Time...2532",0,27
"Bolus_insulin_Time...2533",0,27
"Non_Insulin_Time...2534",0,27
"bolus_insulin_dose_time...2535",0,27
"basal_insulin_dose_time...2536",0,27
"intermediate_insulin_dose_time...2537",0,27
"day...2538",0,27
"month...2539",0,27
"Staples_g_8h...2540",0,27
"Staples_g_24h...2541",0,27
"Vegetables_g_8h...2542",0,27
"Vegetables_g_24h...2543",0,27
"Fruits_g_8h...2544",0,27
"Fruits_g_24h...2545",0,27
"Animal_Foods_g_8h...2546",0,27
"Animal_Foods_g_24h...2547",0,27
"Dairy_Products_g_8h...2548",0,27
"Dairy_Products_g_24h...2549",0,27
"Legumes_Nuts_g_8h...2550",0,27
"Legumes_Nuts_g_24h...2551",0,27
"Sweets_g_8h...2552",0,27
"Sweets_g_24h...2553",0,27
"Total_g_8h...2554",0,27
"Total_g_24h...2555",0,27
"Staples_bin_8h...2556",0,27
"Staples_bin_24h...2557",0,27
"Vegetables_bin_8h...2558",0,27
"Vegetables_bin_24h...2559",0,27
"Fruits_bin_8h...2560",0,27
"Fruits_bin_24h...2561",0,27
"Animal_Foods_bin_8h...2562",0,27
"Animal_Foods_bin_24h...2563",0,27
"Dairy_Products_bin_8h...2564",0,27
"Dairy_Products_bin_24h...2565",0,27
"Legumes_Nuts_bin_8h...2566",0,27
"Legumes_Nuts_bin_24h...2567",0,27
"Sweets_bin_8h...2568",0,27
"Sweets_bin_24h...2569",0,27
"Meal_bin_8h...2570",0,27
"Meal_bin_24h...2571",0,27
"Hour...2572",0,27
"Meal_time...2573",0,27
"weekday_num...2574",0,27
"Staples_g_8h_missing...2575",0,27
"Staples_g_24h_missing...2576",0,27
"Vegetables_g_8h_missing...2577",0,27
"Vegetables_g_24h_missing...2578",0,27
"Fruits_g_8h_missing...2579",0,27
"Fruits_g_24h_missing...2580",0,27
"Animal_Foods_g_8h_missing...2581",0,27
"Animal_Foods_g_24h_missing...2582",0,27
"Dairy_Products_g_8h_missing...2583",0,27
"Dairy_Products_g_24h_missing...2584",0,27
"Legumes_Nuts_g_8h_missing...2585",0,27
"Legumes_Nuts_g_24h_missing...2586",0,27
"Sweets_g_8h_missing...2587",0,27
"Sweets_g_24h_missing...2588",0,27
"Total_g_8h_missing...2589",0,27
"Total_g_24h_missing...2590",0,27
"Staples_bin_24h_missing...2591",0,27
"Vegetables_bin_24h_missing...2592",0,27
"Fruits_bin_24h_missing...2593",0,27
"Animal_Foods_bin_24h_missing...2594",0,27
"Dairy_Products_bin_24h_missing...2595",0,27
"Legumes_Nuts_bin_24h_missing...2596",0,27
"Sweets_bin_24h_missing...2597",0,27
"Meal_bin_24h_missing...2598",0,27
"PPG_spike_prev_missing...2599",0,27
"Total_g_24h...2600",100,28
"Vegetables_g_24h...2601",37.6811553890582,28
"Legumes_Nuts_bin_24h...2602",13.5757560669775,28
"Total_g_8h...2603",9.69696891729284,28
"Meal_time...2604",1.49797534462012,28
"Non.insulin.hypoglycemic.agents...2605",0,28
"basal_insulin...2606",0,28
"bolus_insulin...2607",0,28
"Intermediate_insulin...2608",0,28
"Staples_g...2609",0,28
"Staples_bin...2610",0,28
"Vegetables_g...2611",0,28
"Vegetables_bin...2612",0,28
"Fruits_g...2613",0,28
"Fruits_bin...2614",0,28
"Animal_Foods_g...2615",0,28
"Animal_Foods_bin...2616",0,28
"Dairy_Products_g...2617",0,28
"Dairy_Products_bin...2618",0,28
"Legumes_Nuts_g...2619",0,28
"Legumes_Nuts_bin...2620",0,28
"Sweets_g...2621",0,28
"Sweets_bin...2622",0,28
"total_g...2623",0,28
"Day...2624",0,28
"basal_insulin_dose...2625",0,28
"bolus_insulin_dose...2626",0,28
"intermediate_insulin_dose...2627",0,28
"Insulin_Basal_Time...2628",0,28
"Intermediate_insulin_Time...2629",0,28
"Bolus_insulin_Time...2630",0,28
"Non_Insulin_Time...2631",0,28
"bolus_insulin_dose_time...2632",0,28
"basal_insulin_dose_time...2633",0,28
"intermediate_insulin_dose_time...2634",0,28
"day...2635",0,28
"month...2636",0,28
"Staples_g_8h...2637",0,28
"Staples_g_24h...2638",0,28
"Vegetables_g_8h...2639",0,28
"Fruits_g_8h...2640",0,28
"Fruits_g_24h...2641",0,28
"Animal_Foods_g_8h...2642",0,28
"Animal_Foods_g_24h...2643",0,28
"Dairy_Products_g_8h...2644",0,28
"Dairy_Products_g_24h...2645",0,28
"Legumes_Nuts_g_8h...2646",0,28
"Legumes_Nuts_g_24h...2647",0,28
"Sweets_g_8h...2648",0,28
"Sweets_g_24h...2649",0,28
"Staples_bin_8h...2650",0,28
"Staples_bin_24h...2651",0,28
"Vegetables_bin_8h...2652",0,28
"Vegetables_bin_24h...2653",0,28
"Fruits_bin_8h...2654",0,28
"Fruits_bin_24h...2655",0,28
"Animal_Foods_bin_8h...2656",0,28
"Animal_Foods_bin_24h...2657",0,28
"Dairy_Products_bin_8h...2658",0,28
"Dairy_Products_bin_24h...2659",0,28
"Legumes_Nuts_bin_8h...2660",0,28
"Sweets_bin_8h...2661",0,28
"Sweets_bin_24h...2662",0,28
"Meal_bin_8h...2663",0,28
"Meal_bin_24h...2664",0,28
"Hour...2665",0,28
"weekday_num...2666",0,28
"PPG_spike_prev...2667",0,28
"Staples_g_8h_missing...2668",0,28
"Staples_g_24h_missing...2669",0,28
"Vegetables_g_8h_missing...2670",0,28
"Vegetables_g_24h_missing...2671",0,28
"Fruits_g_8h_missing...2672",0,28
"Fruits_g_24h_missing...2673",0,28
"Animal_Foods_g_8h_missing...2674",0,28
"Animal_Foods_g_24h_missing...2675",0,28
"Dairy_Products_g_8h_missing...2676",0,28
"Dairy_Products_g_24h_missing...2677",0,28
"Legumes_Nuts_g_8h_missing...2678",0,28
"Legumes_Nuts_g_24h_missing...2679",0,28
"Sweets_g_8h_missing...2680",0,28
"Sweets_g_24h_missing...2681",0,28
"Total_g_8h_missing...2682",0,28
"Total_g_24h_missing...2683",0,28
"Staples_bin_8h_missing...2684",0,28
"Staples_bin_24h_missing...2685",0,28
"Vegetables_bin_8h_missing...2686",0,28
"Vegetables_bin_24h_missing...2687",0,28
"Fruits_bin_8h_missing...2688",0,28
"Fruits_bin_24h_missing...2689",0,28
"Animal_Foods_bin_8h_missing...2690",0,28
"Animal_Foods_bin_24h_missing...2691",0,28
"Dairy_Products_bin_8h_missing...2692",0,28
"Dairy_Products_bin_24h_missing...2693",0,28
"Legumes_Nuts_bin_8h_missing...2694",0,28
"Legumes_Nuts_bin_24h_missing...2695",0,28
"Sweets_bin_8h_missing...2696",0,28
"Sweets_bin_24h_missing...2697",0,28
"Meal_bin_8h_missing...2698",0,28
"Meal_bin_24h_missing...2699",0,28
"PPG_spike_prev_missing...2700",0,28
"Animal_Foods_g_24h...2701",100,29
"total_g...2702",57.7750951493279,29
"Legumes_Nuts_bin...2703",15.8498912455708,29
"Total_g_24h...2704",15.2034318976136,29
"Day...2705",12.7594978724213,29
"day...2706",8.39264149737314,29
"Vegetables_g_24h...2707",5.94374268995745,29
"Staples_bin...2708",5.33421633320491,29
"Staples_g...2709",4.47974470351245,29
"Animal_Foods_g...2710",2.36101147233975,29
"Fruits_g_8h...2711",2.10994768298645,29
"Vegetables_g...2712",1.86130257831787,29
"Staples_g_24h...2713",1.4208699501319,29
"Hour...2714",0.557290258466692,29
"weekday_num...2715",0.547746239377223,29
"Meal_time...2716",0.450862531032588,29
"Sweets_bin_8h...2717",0.411405307630777,29
"Non.insulin.hypoglycemic.agents...2718",0,29
"basal_insulin...2719",0,29
"bolus_insulin...2720",0,29
"Intermediate_insulin...2721",0,29
"Vegetables_bin...2722",0,29
"Fruits_g...2723",0,29
"Fruits_bin...2724",0,29
"Animal_Foods_bin...2725",0,29
"Dairy_Products_g...2726",0,29
"Dairy_Products_bin...2727",0,29
"Legumes_Nuts_g...2728",0,29
"Sweets_g...2729",0,29
"Sweets_bin...2730",0,29
"basal_insulin_dose...2731",0,29
"bolus_insulin_dose...2732",0,29
"intermediate_insulin_dose...2733",0,29
"Insulin_Basal_Time...2734",0,29
"Intermediate_insulin_Time...2735",0,29
"Bolus_insulin_Time...2736",0,29
"Non_Insulin_Time...2737",0,29
"bolus_insulin_dose_time...2738",0,29
"basal_insulin_dose_time...2739",0,29
"intermediate_insulin_dose_time...2740",0,29
"month...2741",0,29
"Staples_g_8h...2742",0,29
"Vegetables_g_8h...2743",0,29
"Fruits_g_24h...2744",0,29
"Animal_Foods_g_8h...2745",0,29
"Dairy_Products_g_8h...2746",0,29
"Dairy_Products_g_24h...2747",0,29
"Legumes_Nuts_g_8h...2748",0,29
"Legumes_Nuts_g_24h...2749",0,29
"Sweets_g_8h...2750",0,29
"Sweets_g_24h...2751",0,29
"Total_g_8h...2752",0,29
"Staples_bin_8h...2753",0,29
"Staples_bin_24h...2754",0,29
"Vegetables_bin_8h...2755",0,29
"Vegetables_bin_24h...2756",0,29
"Fruits_bin_8h...2757",0,29
"Fruits_bin_24h...2758",0,29
"Animal_Foods_bin_8h...2759",0,29
"Animal_Foods_bin_24h...2760",0,29
"Dairy_Products_bin_8h...2761",0,29
"Dairy_Products_bin_24h...2762",0,29
"Legumes_Nuts_bin_8h...2763",0,29
"Legumes_Nuts_bin_24h...2764",0,29
"Sweets_bin_24h...2765",0,29
"Meal_bin_8h...2766",0,29
"Meal_bin_24h...2767",0,29
"PPG_spike_prev...2768",0,29
"Staples_g_8h_missing...2769",0,29
"Staples_g_24h_missing...2770",0,29
"Vegetables_g_8h_missing...2771",0,29
"Vegetables_g_24h_missing...2772",0,29
"Fruits_g_8h_missing...2773",0,29
"Fruits_g_24h_missing...2774",0,29
"Animal_Foods_g_8h_missing...2775",0,29
"Animal_Foods_g_24h_missing...2776",0,29
"Dairy_Products_g_8h_missing...2777",0,29
"Dairy_Products_g_24h_missing...2778",0,29
"Legumes_Nuts_g_8h_missing...2779",0,29
"Legumes_Nuts_g_24h_missing...2780",0,29
"Sweets_g_8h_missing...2781",0,29
"Sweets_g_24h_missing...2782",0,29
"Total_g_8h_missing...2783",0,29
"Total_g_24h_missing...2784",0,29
"Staples_bin_8h_missing...2785",0,29
"Staples_bin_24h_missing...2786",0,29
"Vegetables_bin_8h_missing...2787",0,29
"Vegetables_bin_24h_missing...2788",0,29
"Fruits_bin_8h_missing...2789",0,29
"Fruits_bin_24h_missing...2790",0,29
"Animal_Foods_bin_8h_missing...2791",0,29
"Animal_Foods_bin_24h_missing...2792",0,29
"Dairy_Products_bin_8h_missing...2793",0,29
"Dairy_Products_bin_24h_missing...2794",0,29
"Legumes_Nuts_bin_8h_missing...2795",0,29
"Legumes_Nuts_bin_24h_missing...2796",0,29
"Sweets_bin_8h_missing...2797",0,29
"Sweets_bin_24h_missing...2798",0,29
"Meal_bin_8h_missing...2799",0,29
"Meal_bin_24h_missing...2800",0,29
"PPG_spike_prev_missing...2801",0,29
"total_g...2802",100,30
"Non.insulin.hypoglycemic.agents...2803",0,30
"basal_insulin...2804",0,30
"bolus_insulin...2805",0,30
"Intermediate_insulin...2806",0,30
"Staples_g...2807",0,30
"Staples_bin...2808",0,30
"Vegetables_g...2809",0,30
"Vegetables_bin...2810",0,30
"Fruits_g...2811",0,30
"Fruits_bin...2812",0,30
"Animal_Foods_g...2813",0,30
"Animal_Foods_bin...2814",0,30
"Dairy_Products_g...2815",0,30
"Dairy_Products_bin...2816",0,30
"Legumes_Nuts_g...2817",0,30
"Legumes_Nuts_bin...2818",0,30
"Sweets_g...2819",0,30
"Sweets_bin...2820",0,30
"Day...2821",0,30
"basal_insulin_dose...2822",0,30
"bolus_insulin_dose...2823",0,30
"intermediate_insulin_dose...2824",0,30
"Insulin_Basal_Time...2825",0,30
"Intermediate_insulin_Time...2826",0,30
"Bolus_insulin_Time...2827",0,30
"Non_Insulin_Time...2828",0,30
"bolus_insulin_dose_time...2829",0,30
"basal_insulin_dose_time...2830",0,30
"intermediate_insulin_dose_time...2831",0,30
"day...2832",0,30
"month...2833",0,30
"Staples_g_8h...2834",0,30
"Staples_g_24h...2835",0,30
"Vegetables_g_8h...2836",0,30
"Vegetables_g_24h...2837",0,30
"Fruits_g_8h...2838",0,30
"Fruits_g_24h...2839",0,30
"Animal_Foods_g_8h...2840",0,30
"Animal_Foods_g_24h...2841",0,30
"Dairy_Products_g_8h...2842",0,30
"Dairy_Products_g_24h...2843",0,30
"Legumes_Nuts_g_8h...2844",0,30
"Legumes_Nuts_g_24h...2845",0,30
"Sweets_g_8h...2846",0,30
"Sweets_g_24h...2847",0,30
"Total_g_8h...2848",0,30
"Total_g_24h...2849",0,30
"Staples_bin_8h...2850",0,30
"Staples_bin_24h...2851",0,30
"Vegetables_bin_8h...2852",0,30
"Vegetables_bin_24h...2853",0,30
"Fruits_bin_8h...2854",0,30
"Fruits_bin_24h...2855",0,30
"Animal_Foods_bin_8h...2856",0,30
"Animal_Foods_bin_24h...2857",0,30
"Dairy_Products_bin_8h...2858",0,30
"Dairy_Products_bin_24h...2859",0,30
"Legumes_Nuts_bin_8h...2860",0,30
"Legumes_Nuts_bin_24h...2861",0,30
"Sweets_bin_8h...2862",0,30
"Sweets_bin_24h...2863",0,30
"Meal_bin_8h...2864",0,30
"Meal_bin_24h...2865",0,30
"Hour...2866",0,30
"Meal_time...2867",0,30
"weekday_num...2868",0,30
"PPG_spike_prev...2869",0,30
"Staples_g_8h_missing...2870",0,30
"Staples_g_24h_missing...2871",0,30
"Vegetables_g_8h_missing...2872",0,30
"Vegetables_g_24h_missing...2873",0,30
"Fruits_g_8h_missing...2874",0,30
"Fruits_g_24h_missing...2875",0,30
"Animal_Foods_g_8h_missing...2876",0,30
"Animal_Foods_g_24h_missing...2877",0,30
"Dairy_Products_g_8h_missing...2878",0,30
"Dairy_Products_g_24h_missing...2879",0,30
"Legumes_Nuts_g_8h_missing...2880",0,30
"Legumes_Nuts_g_24h_missing...2881",0,30
"Sweets_g_8h_missing...2882",0,30
"Sweets_g_24h_missing...2883",0,30
"Total_g_8h_missing...2884",0,30
"Total_g_24h_missing...2885",0,30
"Staples_bin_8h_missing...2886",0,30
"Staples_bin_24h_missing...2887",0,30
"Vegetables_bin_8h_missing...2888",0,30
"Vegetables_bin_24h_missing...2889",0,30
"Fruits_bin_8h_missing...2890",0,30
"Fruits_bin_24h_missing...2891",0,30
"Animal_Foods_bin_8h_missing...2892",0,30
"Animal_Foods_bin_24h_missing...2893",0,30
"Dairy_Products_bin_8h_missing...2894",0,30
"Dairy_Products_bin_24h_missing...2895",0,30
"Legumes_Nuts_bin_8h_missing...2896",0,30
"Legumes_Nuts_bin_24h_missing...2897",0,30
"Sweets_bin_8h_missing...2898",0,30
"Sweets_bin_24h_missing...2899",0,30
"Meal_bin_8h_missing...2900",0,30
"Meal_bin_24h_missing...2901",0,30
"PPG_spike_prev_missing...2902",0,30
"Legumes_Nuts_bin...2903",100,31
"Animal_Foods_bin...2904",35.6552856643228,31
"Hour...2905",20.6371160294078,31
"Bolus_insulin_Time...2906",14.3493324150906,31
"Meal_time...2907",6.85969486505828,31
"bolus_insulin_dose_time...2908",6.12977278063991,31
"Animal_Foods_g...2909",5.39852990777399,31
"Animal_Foods_bin_8h...2910",2.03967054363318,31
"PPG_spike_prev...2911",0.828952644418487,31
"total_g...2912",0.688766173525019,31
"Non.insulin.hypoglycemic.agents...2913",0,31
"basal_insulin...2914",0,31
"bolus_insulin...2915",0,31
"Intermediate_insulin...2916",0,31
"Staples_g...2917",0,31
"Staples_bin...2918",0,31
"Vegetables_g...2919",0,31
"Vegetables_bin...2920",0,31
"Fruits_g...2921",0,31
"Fruits_bin...2922",0,31
"Dairy_Products_g...2923",0,31
"Dairy_Products_bin...2924",0,31
"Legumes_Nuts_g...2925",0,31
"Sweets_g...2926",0,31
"Sweets_bin...2927",0,31
"Day...2928",0,31
"basal_insulin_dose...2929",0,31
"bolus_insulin_dose...2930",0,31
"intermediate_insulin_dose...2931",0,31
"Insulin_Basal_Time...2932",0,31
"Intermediate_insulin_Time...2933",0,31
"Non_Insulin_Time...2934",0,31
"basal_insulin_dose_time...2935",0,31
"intermediate_insulin_dose_time...2936",0,31
"day...2937",0,31
"month...2938",0,31
"Staples_g_8h...2939",0,31
"Staples_g_24h...2940",0,31
"Vegetables_g_8h...2941",0,31
"Vegetables_g_24h...2942",0,31
"Fruits_g_8h...2943",0,31
"Fruits_g_24h...2944",0,31
"Animal_Foods_g_8h...2945",0,31
"Animal_Foods_g_24h...2946",0,31
"Dairy_Products_g_8h...2947",0,31
"Dairy_Products_g_24h...2948",0,31
"Legumes_Nuts_g_8h...2949",0,31
"Legumes_Nuts_g_24h...2950",0,31
"Sweets_g_8h...2951",0,31
"Sweets_g_24h...2952",0,31
"Total_g_8h...2953",0,31
"Total_g_24h...2954",0,31
"Staples_bin_8h...2955",0,31
"Staples_bin_24h...2956",0,31
"Vegetables_bin_8h...2957",0,31
"Vegetables_bin_24h...2958",0,31
"Fruits_bin_8h...2959",0,31
"Fruits_bin_24h...2960",0,31
"Animal_Foods_bin_24h...2961",0,31
"Dairy_Products_bin_8h...2962",0,31
"Dairy_Products_bin_24h...2963",0,31
"Legumes_Nuts_bin_8h...2964",0,31
"Legumes_Nuts_bin_24h...2965",0,31
"Sweets_bin_8h...2966",0,31
"Sweets_bin_24h...2967",0,31
"Meal_bin_8h...2968",0,31
"Meal_bin_24h...2969",0,31
"weekday_num...2970",0,31
"Staples_g_8h_missing...2971",0,31
"Staples_g_24h_missing...2972",0,31
"Vegetables_g_8h_missing...2973",0,31
"Vegetables_g_24h_missing...2974",0,31
"Fruits_g_8h_missing...2975",0,31
"Fruits_g_24h_missing...2976",0,31
"Animal_Foods_g_8h_missing...2977",0,31
"Animal_Foods_g_24h_missing...2978",0,31
"Dairy_Products_g_8h_missing...2979",0,31
"Dairy_Products_g_24h_missing...2980",0,31
"Legumes_Nuts_g_8h_missing...2981",0,31
"Legumes_Nuts_g_24h_missing...2982",0,31
"Sweets_g_8h_missing...2983",0,31
"Sweets_g_24h_missing...2984",0,31
"Total_g_8h_missing...2985",0,31
"Total_g_24h_missing...2986",0,31
"Staples_bin_24h_missing...2987",0,31
"Vegetables_bin_24h_missing...2988",0,31
"Fruits_bin_24h_missing...2989",0,31
"Animal_Foods_bin_24h_missing...2990",0,31
"Dairy_Products_bin_24h_missing...2991",0,31
"Legumes_Nuts_bin_24h_missing...2992",0,31
"Sweets_bin_24h_missing...2993",0,31
"Meal_bin_24h_missing...2994",0,31
"PPG_spike_prev_missing...2995",0,31
"Hour...2996",100,32
"Vegetables_g_8h...2997",22.692493433158,32
"day...2998",16.6485466366793,32
"Animal_Foods_g...2999",7.7244343533953,32
"Total_g_8h...3000",4.14027204076248,32
"Day...3001",0.578347571504098,32
"weekday_num...3002",0.28457737980702,32
"Non.insulin.hypoglycemic.agents...3003",0,32
"basal_insulin...3004",0,32
"bolus_insulin...3005",0,32
"Intermediate_insulin...3006",0,32
"Staples_g...3007",0,32
"Staples_bin...3008",0,32
"Vegetables_g...3009",0,32
"Vegetables_bin...3010",0,32
"Fruits_g...3011",0,32
"Fruits_bin...3012",0,32
"Animal_Foods_bin...3013",0,32
"Dairy_Products_g...3014",0,32
"Dairy_Products_bin...3015",0,32
"Legumes_Nuts_g...3016",0,32
"Legumes_Nuts_bin...3017",0,32
"Sweets_g...3018",0,32
"Sweets_bin...3019",0,32
"total_g...3020",0,32
"basal_insulin_dose...3021",0,32
"bolus_insulin_dose...3022",0,32
"intermediate_insulin_dose...3023",0,32
"Insulin_Basal_Time...3024",0,32
"Intermediate_insulin_Time...3025",0,32
"Bolus_insulin_Time...3026",0,32
"Non_Insulin_Time...3027",0,32
"bolus_insulin_dose_time...3028",0,32
"basal_insulin_dose_time...3029",0,32
"intermediate_insulin_dose_time...3030",0,32
"month...3031",0,32
"Staples_g_8h...3032",0,32
"Staples_g_24h...3033",0,32
"Vegetables_g_24h...3034",0,32
"Fruits_g_8h...3035",0,32
"Fruits_g_24h...3036",0,32
"Animal_Foods_g_8h...3037",0,32
"Animal_Foods_g_24h...3038",0,32
"Dairy_Products_g_8h...3039",0,32
"Dairy_Products_g_24h...3040",0,32
"Legumes_Nuts_g_8h...3041",0,32
"Legumes_Nuts_g_24h...3042",0,32
"Sweets_g_8h...3043",0,32
"Sweets_g_24h...3044",0,32
"Total_g_24h...3045",0,32
"Staples_bin_8h...3046",0,32
"Staples_bin_24h...3047",0,32
"Vegetables_bin_8h...3048",0,32
"Vegetables_bin_24h...3049",0,32
"Fruits_bin_8h...3050",0,32
"Fruits_bin_24h...3051",0,32
"Animal_Foods_bin_8h...3052",0,32
"Animal_Foods_bin_24h...3053",0,32
"Dairy_Products_bin_8h...3054",0,32
"Dairy_Products_bin_24h...3055",0,32
"Legumes_Nuts_bin_8h...3056",0,32
"Legumes_Nuts_bin_24h...3057",0,32
"Sweets_bin_8h...3058",0,32
"Sweets_bin_24h...3059",0,32
"Meal_bin_8h...3060",0,32
"Meal_bin_24h...3061",0,32
"Meal_time...3062",0,32
"PPG_spike_prev...3063",0,32
"Staples_g_8h_missing...3064",0,32
"Staples_g_24h_missing...3065",0,32
"Vegetables_g_8h_missing...3066",0,32
"Vegetables_g_24h_missing...3067",0,32
"Fruits_g_8h_missing...3068",0,32
"Fruits_g_24h_missing...3069",0,32
"Animal_Foods_g_8h_missing...3070",0,32
"Animal_Foods_g_24h_missing...3071",0,32
"Dairy_Products_g_8h_missing...3072",0,32
"Dairy_Products_g_24h_missing...3073",0,32
"Legumes_Nuts_g_8h_missing...3074",0,32
"Legumes_Nuts_g_24h_missing...3075",0,32
"Sweets_g_8h_missing...3076",0,32
"Sweets_g_24h_missing...3077",0,32
"Total_g_8h_missing...3078",0,32
"Total_g_24h_missing...3079",0,32
"Staples_bin_24h_missing...3080",0,32
"Vegetables_bin_24h_missing...3081",0,32
"Fruits_bin_24h_missing...3082",0,32
"Animal_Foods_bin_24h_missing...3083",0,32
"Dairy_Products_bin_24h_missing...3084",0,32
"Legumes_Nuts_bin_24h_missing...3085",0,32
"Sweets_bin_24h_missing...3086",0,32
"Meal_bin_24h_missing...3087",0,32
"PPG_spike_prev_missing...3088",0,32
"Day...3089",100,33
"day...3090",41.3699606306537,33
"Dairy_Products_g_24h...3091",7.85064878476714,33
"weekday_num...3092",5.41341953230974,33
"Dairy_Products_bin_24h...3093",1.23404275434618,33
"Hour...3094",0.981589925753838,33
"total_g...3095",0.865262922062046,33
"Non.insulin.hypoglycemic.agents...3096",0,33
"basal_insulin...3097",0,33
"bolus_insulin...3098",0,33
"Intermediate_insulin...3099",0,33
"Staples_g...3100",0,33
"Staples_bin...3101",0,33
"Vegetables_g...3102",0,33
"Vegetables_bin...3103",0,33
"Fruits_g...3104",0,33
"Fruits_bin...3105",0,33
"Animal_Foods_g...3106",0,33
"Animal_Foods_bin...3107",0,33
"Dairy_Products_g...3108",0,33
"Dairy_Products_bin...3109",0,33
"Legumes_Nuts_g...3110",0,33
"Legumes_Nuts_bin...3111",0,33
"Sweets_g...3112",0,33
"Sweets_bin...3113",0,33
